code,city,area,provider,cost,remarks
BDO10043,Kota Bandung,Astanaanyar,JNE OKE,9000,2 - 3 hari
BDO10044,Kota Bandung,Babakanciparay,JNE OKE,9000,2 - 3 hari
BDO10045,Kota Bandung,Bandung Kidul,JNE OKE,9000,2 - 3 hari
BDO10046,Kota Bandung,Bandung Kulon,JNE OKE,9000,2 - 3 hari
BDO10047,Kota Bandung,Bandung Wetan,JNE OKE,9000,2 - 3 hari
BDO10048,Kota Bandung,Batununggal,JNE OKE,9000,2 - 3 hari
BDO10049,Kota Bandung,Bojongloa Kaler,JNE OKE,9000,2 - 3 hari
BDO10050,Kota Bandung,Bojongloa Kidul,JNE OKE,9000,2 - 3 hari
BDO10051,Kota Bandung,Cibeunying Kaler,JNE OKE,9000,2 - 3 hari
BDO10052,Kota Bandung,Cibeunying Kidul,JNE OKE,9000,2 - 3 hari
BDO10053,Kota Bandung,Cicendo,JNE OKE,9000,2 - 3 hari
BDO10054,Kota Bandung,Coblong,JNE OKE,9000,2 - 3 hari
BDO10055,Kota Bandung,Kiaracondong,JNE OKE,9000,2 - 3 hari
BDO10056,Kota Bandung,Margacinta,JNE OKE,9000,2 - 3 hari
BDO10057,Kota Bandung,Rancasari,JNE OKE,9000,2 - 3 hari
BDO10058,Kota Bandung,Regol,JNE OKE,9000,2 - 3 hari
BDO10059,Kota Bandung,Sukajadi,JNE OKE,9000,2 - 3 hari
BDO10060,Kota Bandung,Sumurbandung,JNE OKE,9000,2 - 3 hari
BDO10100,Kab. Bandung,Soreang,JNE OKE,9000,2 - 3 hari
BDO10101,Kab. Bandung,Arjasari,JNE OKE,15000,4 - 7 hari
BDO10102,Kab. Bandung,Baleendah,JNE OKE,15000,4 - 7 hari
BDO10103,Kab. Bandung,Banjaran,JNE OKE,15000,4 - 7 hari
BDO10104,Kab. Bandung,Bojong Soang,JNE OKE,15000,4 - 7 hari
BDO10105,Kab. Bandung,Cangkuang,JNE OKE,15000,4 - 7 hari
BDO10106,Kab. Bandung,Cicalengka,JNE OKE,15000,4 - 7 hari
BDO10107,Kab. Bandung,Cikancung,JNE OKE,15000,4 - 7 hari
BDO10108,Kab. Bandung,Cilengkrang,JNE OKE,15000,4 - 7 hari
BDO10109,Kab. Bandung,Cileunyi,JNE OKE,15000,4 - 7 hari
BDO10110,Kab. Bandung,Cimaung,JNE OKE,15000,4 - 7 hari
BDO10111,Kab. Bandung,Cimenyan,JNE OKE,15000,4 - 7 hari
BDO10112,Kab. Bandung,Ciparay,JNE OKE,15000,4 - 7 hari
BDO10113,Kab. Bandung,Ciwidey,JNE OKE,15000,4 - 7 hari
BDO10114,Kab. Bandung,Dayeuhkolot,JNE OKE,15000,4 - 7 hari
BDO10115,Kab. Bandung,Ibun,JNE OKE,15000,4 - 7 hari
BDO10116,Kab. Bandung,Kertasari,JNE OKE,15000,4 - 7 hari
BDO10118,Kab. Bandung,Katapang,JNE OKE,15000,4 - 7 hari
BDO10119,Kab. Bandung,Majalaya,JNE OKE,12000,3 - 6 hari
BDO10120,Kab. Bandung,Margaasih,JNE OKE,15000,4 - 7 hari
BDO10121,Kab. Bandung,Margahayu,JNE OKE,15000,4 - 7 hari
BDO10122,Kab. Bandung,Nagreg,JNE OKE,15000,4 - 7 hari
BDO10123,Kab. Bandung,Pacet,JNE OKE,15000,4 - 7 hari
BDO10124,Kab. Bandung,Pameungpeuk,JNE OKE,15000,4 - 7 hari
BDO10125,Kab. Bandung,Pangalengan,JNE OKE,15000,4 - 7 hari
BDO10126,Kab. Bandung,Paseh,JNE OKE,15000,4 - 7 hari
BDO10127,Kab. Bandung,Pasirjambu,JNE OKE,15000,4 - 7 hari
BDO10128,Kab. Bandung,Rancabali,JNE OKE,15000,4 - 7 hari
BDO10129,Kab. Bandung,Rancaekek,JNE OKE,9000,2 - 3 hari
BDO10130,Kab. Bandung,Solokan Jeruk,JNE OKE,15000,4 - 7 hari
BDO20100,Kota Cimahi,Cimahi,JNE OKE,9000,2 - 3 hari
BDO20117,Kota Cimahi,Cimahi Selatan,JNE OKE,9000,2 - 3 hari
BDO20118,Kota Cimahi,Cimahi Tengah,JNE OKE,9000,2 - 3 hari
BDO20119,Kota Cimahi,Cimahi Utara,JNE OKE,9000,2 - 3 hari
BDO20200,Kab. Sumedang,Sumedang,JNE OKE,12000,3 - 6 hari
BDO20201,Kab. Sumedang,Buahdua,JNE OKE,15000,4 - 7 hari
BDO20203,Kab. Sumedang,Cibugel,JNE OKE,15000,4 - 7 hari
BDO20205,Kab. Sumedang,Cimalaka,JNE OKE,15000,4 - 7 hari
BDO20206,Kab. Sumedang,Cimanggu,JNE OKE,15000,4 - 7 hari
BDO20208,Kab. Sumedang,Conggeang,JNE OKE,15000,4 - 7 hari
BDO20209,Kab. Sumedang,Darmaraja,JNE OKE,15000,4 - 7 hari
BDO20210,Kab. Sumedang,Ganeas,JNE OKE,15000,4 - 7 hari
BDO20214,Kab. Sumedang,Pamulihan,JNE OKE,15000,4 - 7 hari
BDO20215,Kab. Sumedang,Paseh,JNE OKE,15000,4 - 7 hari
BDO20216,Kab. Sumedang,Rancakalong,JNE OKE,15000,4 - 7 hari
BDO20217,Kab. Sumedang,Situraja,JNE OKE,15000,4 - 7 hari
BDO20218,Kab. Sumedang,Sukasari,JNE OKE,15000,4 - 7 hari
BDO20219,Kab. Sumedang,Surian,JNE OKE,15000,4 - 7 hari
BDO20220,Kab. Sumedang,Tanjungkerta,JNE OKE,15000,4 - 7 hari
BDO20221,Kab. Sumedang,Tanjungsari,JNE OKE,15000,4 - 7 hari
BDO20222,Kab. Sumedang,Tomo,JNE OKE,15000,4 - 7 hari
BDO20223,Kab. Sumedang,Ujung Jaya,JNE OKE,15000,4 - 7 hari
BDO20224,Kab. Sumedang,Wado,JNE OKE,15000,4 - 7 hari
BDO20247,Kab. Sumedang,Jatinangor,JNE OKE,9000,2 - 3 hari
BDO20248,Kab. Sumedang,Cisarua,JNE OKE,15000,4 - 7 hari
BDO20249,Kab. Sumedang,Cisitu,JNE OKE,15000,4 - 7 hari
BDO20250,Kab. Sumedang,Jatigede,JNE OKE,15000,4 - 7 hari
BDO20251,Kab. Sumedang,Jatinunggal,JNE OKE,15000,4 - 7 hari
BDO20252,Kab. Sumedang,Sumedang Selatan,JNE OKE,15000,4 - 7 hari
BDO20253,Kab. Sumedang,Sumedang Utara,JNE OKE,15000,4 - 7 hari
BDO20254,Kab. Sumedang,Tanjungmedar,JNE OKE,15000,4 - 7 hari
BDO20300,Kota Tasikmalaya,Tasikmalaya,JNE OKE,12000,3 - 6 hari
BDO20306,Kota Tasikmalaya,Cibeureum,JNE OKE,12000,3 - 6 hari
BDO20317,Kota Tasikmalaya,Indihiang,JNE OKE,12000,3 - 6 hari
BDO20321,Kota Tasikmalaya,Kawalu,JNE OKE,12000,3 - 6 hari
BDO20333,Kota Tasikmalaya,Cihideung,JNE OKE,12000,3 - 6 hari
BDO20334,Kota Tasikmalaya,Cipedes,JNE OKE,12000,3 - 6 hari
BDO20335,Kota Tasikmalaya,Mangkubumi,JNE OKE,12000,3 - 6 hari
BDO20336,Kota Tasikmalaya,Tamansari,JNE OKE,12000,3 - 6 hari
BDO20337,Kota Tasikmalaya,Tawang,JNE OKE,12000,3 - 6 hari
BDO20400,Kota Banjar,Banjar,JNE OKE,12000,3 - 6 hari
BDO20416,Kota Banjar,Langensari,JNE OKE,12000,3 - 6 hari
BDO20417,Kota Banjar,Pataruman,JNE OKE,12000,3 - 6 hari
BDO20418,Kota Banjar,Purwaharja,JNE OKE,12000,3 - 6 hari
BDO20500,Kab.Ciamis,Ciamis,JNE OKE,12000,3 - 6 hari
BDO20501,Kab.Ciamis,Cihaurbeuti,JNE OKE,15000,4 - 7 hari
BDO20502,Kab.Ciamis,Cijeungjing,JNE OKE,15000,4 - 7 hari
BDO20503,Kab.Ciamis,Cikoneng,JNE OKE,15000,4 - 7 hari
BDO20504,Kab.Ciamis,Cipaku,JNE OKE,15000,4 - 7 hari
BDO20505,Kab.Ciamis,Jatinagara,JNE OKE,15000,4 - 7 hari
BDO20506,Kab.Ciamis,Kawali,JNE OKE,15000,4 - 7 hari
BDO20507,Kab.Ciamis,Panumbangan,JNE OKE,15000,4 - 7 hari
BDO20508,Kab.Ciamis,Panawangan,JNE OKE,15000,4 - 7 hari
BDO20509,Kab.Ciamis,Panjalu,JNE OKE,15000,4 - 7 hari
BDO20510,Kab.Ciamis,Rajadesa,JNE OKE,15000,4 - 7 hari
BDO20511,Kab.Ciamis,Sadananya,JNE OKE,15000,4 - 7 hari
BDO20512,Kab.Ciamis,Sukadana,JNE OKE,15000,4 - 7 hari
BDO20513,Kab.Ciamis,Banjarsari,JNE OKE,15000,4 - 7 hari
BDO20514,Kab.Ciamis,Cimaragas,JNE OKE,15000,4 - 7 hari
BDO20515,Kab.Ciamis,Cigugur,JNE OKE,15000,4 - 7 hari
BDO20516,Kab.Ciamis,Cijulang,JNE OKE,15000,4 - 7 hari
BDO20517,Kab.Ciamis,Cimerak,JNE OKE,15000,4 - 7 hari
BDO20518,Kab.Ciamis,Cisaga,JNE OKE,15000,4 - 7 hari
BDO20519,Kab.Ciamis,Kalipucang,JNE OKE,15000,4 - 7 hari
BDO20520,Kab.Ciamis,Lakbok,JNE OKE,15000,4 - 7 hari
BDO20521,Kab.Ciamis,Langkap lancar,JNE OKE,15000,4 - 7 hari
BDO20522,Kab.Ciamis,Padaherang,JNE OKE,15000,4 - 7 hari
BDO20523,Kab.Ciamis,Pamarican,JNE OKE,15000,4 - 7 hari
BDO20524,Kab.Ciamis,Pangandaran,JNE OKE,15000,4 - 7 hari
BDO20525,Kab.Ciamis,Parigi,JNE OKE,15000,4 - 7 hari
BDO20526,Kab.Ciamis,Rancah,JNE OKE,15000,4 - 7 hari
BDO20527,Kab.Ciamis,Tambaksari,JNE OKE,15000,4 - 7 hari
BDO20528,Kab.Ciamis,Purwadadi,JNE OKE,15000,4 - 7 hari
BDO20529,Kab.Ciamis,Cidolog,JNE OKE,15000,4 - 7 hari
BDO20530,Kab.Ciamis,Baregbeg,JNE OKE,15000,4 - 7 hari
BDO20531,Kab.Ciamis,Lumbung,JNE OKE,15000,4 - 7 hari
BDO20532,Kab.Ciamis,Mangunjaya,JNE OKE,15000,4 - 7 hari
BDO20533,Kab.Ciamis,Sidamulih,JNE OKE,15000,4 - 7 hari
BDO20534,Kab.Ciamis,Sindangkasih,JNE OKE,15000,4 - 7 hari
BDO20600,Kab. Tasikmalaya,Singaparna,JNE OKE,12000,3 - 6 hari
BDO20601,Kab. Tasikmalaya,Bojonggambir,JNE OKE,15000,4 - 7 hari
BDO20602,Kab. Tasikmalaya,Cigalontang,JNE OKE,15000,4 - 7 hari
BDO20603,Kab. Tasikmalaya,Leuwisari,JNE OKE,15000,4 - 7 hari
BDO20605,Kab. Tasikmalaya,Sariwangi,JNE OKE,15000,4 - 7 hari
BDO20606,Kab. Tasikmalaya,Salawu,JNE OKE,15000,4 - 7 hari
BDO20608,Kab. Tasikmalaya,Sukarame,JNE OKE,15000,4 - 7 hari
BDO20609,Kab. Tasikmalaya,Mangunreja,JNE OKE,15000,4 - 7 hari
BDO20610,Kab. Tasikmalaya,Sodonghilir,JNE OKE,15000,4 - 7 hari
BDO20611,Kab. Tasikmalaya,Taraju,JNE OKE,15000,4 - 7 hari
BDO20612,Kab. Tasikmalaya,Bantarkalong,JNE OKE,15000,4 - 7 hari
BDO20613,Kab. Tasikmalaya,Culamega,JNE OKE,15000,4 - 7 hari
BDO20614,Kab. Tasikmalaya,Ciawi,JNE OKE,15000,4 - 7 hari
BDO20615,Kab. Tasikmalaya,Cibalong,JNE OKE,15000,4 - 7 hari
BDO20616,Kab. Tasikmalaya,Cikatomas,JNE OKE,15000,4 - 7 hari
BDO20617,Kab. Tasikmalaya,Cikalong,JNE OKE,15000,4 - 7 hari
BDO20618,Kab. Tasikmalaya,Cineam,JNE OKE,15000,4 - 7 hari
BDO20619,Kab. Tasikmalaya,Cipatujah,JNE OKE,15000,4 - 7 hari
BDO20620,Kab. Tasikmalaya,Cisayong,JNE OKE,15000,4 - 7 hari
BDO20621,Kab. Tasikmalaya,Jamanis,JNE OKE,15000,4 - 7 hari
BDO20622,Kab. Tasikmalaya,Karangnunggal,JNE OKE,15000,4 - 7 hari
BDO20623,Kab. Tasikmalaya,Manonjaya,JNE OKE,15000,4 - 7 hari
BDO20624,Kab. Tasikmalaya,Pancatengah,JNE OKE,15000,4 - 7 hari
BDO20625,Kab. Tasikmalaya,Rajapolah,JNE OKE,15000,4 - 7 hari
BDO20626,Kab. Tasikmalaya,Salopa,JNE OKE,15000,4 - 7 hari
BDO20627,Kab. Tasikmalaya,Sukaraja,JNE OKE,15000,4 - 7 hari
BDO20629,Kab. Tasikmalaya,Kadipaten,JNE OKE,15000,4 - 7 hari
BDO20630,Kab. Tasikmalaya,Bojongasih,JNE OKE,15000,4 - 7 hari
BDO20631,Kab. Tasikmalaya,Gunung Tanjung,JNE OKE,15000,4 - 7 hari
BDO20632,Kab. Tasikmalaya,Jatiwaras,JNE OKE,15000,4 - 7 hari
BDO20633,Kab. Tasikmalaya,Karangjaya,JNE OKE,15000,4 - 7 hari
BDO20634,Kab. Tasikmalaya,Padakembang,JNE OKE,15000,4 - 7 hari
BDO20635,Kab. Tasikmalaya,Pagerageung,JNE OKE,15000,4 - 7 hari
BDO20636,Kab. Tasikmalaya,Parungponteng,JNE OKE,15000,4 - 7 hari
BDO20637,Kab. Tasikmalaya,Puspahiang,JNE OKE,15000,4 - 7 hari
BDO20638,Kab. Tasikmalaya,Sukaratu,JNE OKE,15000,4 - 7 hari
BDO20639,Kab. Tasikmalaya,Sukaresik,JNE OKE,15000,4 - 7 hari
BDO20640,Kab. Tasikmalaya,Tanjungjaya,JNE OKE,15000,4 - 7 hari
BDO20642,Kab. Tasikmalaya,Sukahening,JNE OKE,15000,4 - 7 hari
BDO20700,Kab. Garut,"Garut, Kab. Garut",JNE OKE,12000,3 - 6 hari
BDO20701,Kab. Garut,Banjarwangi,JNE OKE,15000,4 - 7 hari
BDO20702,Kab. Garut,Banyuresmi,JNE OKE,15000,4 - 7 hari
BDO20703,Kab. Garut,Bayongbong,JNE OKE,15000,4 - 7 hari
BDO20704,Kab. Garut,Balubur Limbangan,JNE OKE,15000,4 - 7 hari
BDO20705,Kab. Garut,Bungbulang,JNE OKE,15000,4 - 7 hari
BDO20706,Kab. Garut,Cibatu,JNE OKE,15000,4 - 7 hari
BDO20707,Kab. Garut,Cibalong,JNE OKE,15000,4 - 7 hari
BDO20708,Kab. Garut,Cibiuk,JNE OKE,15000,4 - 7 hari
BDO20709,Kab. Garut,Cikelet,JNE OKE,15000,4 - 7 hari
BDO20710,Kab. Garut,Cikajang,JNE OKE,15000,4 - 7 hari
BDO20711,Kab. Garut,Cilawu,JNE OKE,15000,4 - 7 hari
BDO20712,Kab. Garut,Cisompet,JNE OKE,15000,4 - 7 hari
BDO20713,Kab. Garut,Cisurupan,JNE OKE,15000,4 - 7 hari
BDO20714,Kab. Garut,Cisewu,JNE OKE,15000,4 - 7 hari
BDO20715,Kab. Garut,Kadungora,JNE OKE,15000,4 - 7 hari
BDO20716,Kab. Garut,Karangpawitan,JNE OKE,15000,4 - 7 hari
BDO20717,Kab. Garut,Leles,JNE OKE,15000,4 - 7 hari
BDO20718,Kab. Garut,Leuwigoong,JNE OKE,15000,4 - 7 hari
BDO20719,Kab. Garut,Malangbong,JNE OKE,15000,4 - 7 hari
BDO20720,Kab. Garut,Pakenjeng,JNE OKE,15000,4 - 7 hari
BDO20721,Kab. Garut,Pameungpeuk,JNE OKE,15000,4 - 7 hari
BDO20722,Kab. Garut,Pamulihan,JNE OKE,15000,4 - 7 hari
BDO20723,Kab. Garut,Peundeuy,JNE OKE,15000,4 - 7 hari
BDO20724,Kab. Garut,Samarang,JNE OKE,15000,4 - 7 hari
BDO20725,Kab. Garut,Selaawi,JNE OKE,15000,4 - 7 hari
BDO20726,Kab. Garut,Singajaya,JNE OKE,15000,4 - 7 hari
BDO20727,Kab. Garut,Sukawening,JNE OKE,15000,4 - 7 hari
BDO20728,Kab. Garut,Talegong,JNE OKE,15000,4 - 7 hari
BDO20730,Kab. Garut,Wanaraja,JNE OKE,15000,4 - 7 hari
BDO20734,Kab. Garut,Caringin,JNE OKE,15000,4 - 7 hari
BDO20735,Kab. Garut,Karangtengah,JNE OKE,15000,4 - 7 hari
BDO20736,Kab. Garut,Sukaresmi,JNE OKE,15000,4 - 7 hari
BDO20737,Kab. Garut,Cigedug,JNE OKE,15000,4 - 7 hari
BDO20738,Kab. Garut,Cihurip,JNE OKE,15000,4 - 7 hari
BDO20739,Kab. Garut,Kersamanah,JNE OKE,15000,4 - 7 hari
BDO20740,Kab. Garut,Mekarmukti,JNE OKE,15000,4 - 7 hari
BDO20741,Kab. Garut,Pangatikan,JNE OKE,15000,4 - 7 hari
BDO20742,Kab. Garut,Pasirwangi,JNE OKE,15000,4 - 7 hari
BDO20743,Kab. Garut,Sucinaraja,JNE OKE,15000,4 - 7 hari
BDO20744,Kab. Garut,Tarogong Kaler,JNE OKE,15000,4 - 7 hari
BDO20745,Kab. Garut,Tarogong Kidul,JNE OKE,15000,4 - 7 hari
BDO20746,Kab. Garut,Garut Kota,JNE OKE,12000,3 - 6 hari
BDO20800,Kab. Purwakarta,Purwakarta,JNE OKE,12000,3 - 6 hari
BDO20801,Kab. Purwakarta,Jatiluhur,JNE OKE,15000,4 - 7 hari
BDO20802,Kab. Purwakarta,Campaka,JNE OKE,15000,4 - 7 hari
BDO20803,Kab. Purwakarta,Pasawahan,JNE OKE,15000,4 - 7 hari
BDO20804,Kab. Purwakarta,Babakancikao,JNE OKE,15000,4 - 7 hari
BDO20805,Kab. Purwakarta,Bungursari,JNE OKE,15000,4 - 7 hari
BDO20806,Kab. Purwakarta,Cibatu,JNE OKE,15000,4 - 7 hari
BDO20807,Kab. Purwakarta,Plered,JNE OKE,15000,4 - 7 hari
BDO20808,Kab. Purwakarta,Sukatani,JNE OKE,15000,4 - 7 hari
BDO20809,Kab. Purwakarta,Darangdan,JNE OKE,15000,4 - 7 hari
BDO20810,Kab. Purwakarta,Maniis,JNE OKE,15000,4 - 7 hari
BDO20811,Kab. Purwakarta,Tegalwaru,JNE OKE,15000,4 - 7 hari
BDO20812,Kab. Purwakarta,Wanayasa,JNE OKE,15000,4 - 7 hari
BDO20813,Kab. Purwakarta,Sukasari,JNE OKE,15000,4 - 7 hari
BDO20814,Kab. Purwakarta,Pondoksalam,JNE OKE,15000,4 - 7 hari
BDO20820,Kab. Purwakarta,Bojong,JNE OKE,15000,4 - 7 hari
BDO20821,Kab. Purwakarta,Kiarapedes,JNE OKE,15000,4 - 7 hari
BDO21000,Kab. Bandung Barat,Ngamprah,JNE OKE,9000,2 - 3 hari
BDO21001,Kab. Bandung Barat,Lembang,JNE OKE,9000,2 - 3 hari
BDO21002,Kab. Bandung Barat,Batujajar,JNE OKE,15000,4 - 7 hari
BDO21003,Kab. Bandung Barat,Cikalong Wetan,JNE OKE,15000,4 - 7 hari
BDO21004,Kab. Bandung Barat,Cililin,JNE OKE,15000,4 - 7 hari
BDO21005,Kab. Bandung Barat,Cipeundeuy,JNE OKE,15000,4 - 7 hari
BDO21006,Kab. Bandung Barat,Cipatat,JNE OKE,15000,4 - 7 hari
BDO21007,Kab. Bandung Barat,Cipongkor,JNE OKE,15000,4 - 7 hari
BDO21008,Kab. Bandung Barat,Cisarua,JNE OKE,15000,4 - 7 hari
BDO21009,Kab. Bandung Barat,Gununghalu,JNE OKE,15000,4 - 7 hari
BDO21010,Kab. Bandung Barat,Padalarang,JNE OKE,15000,4 - 7 hari
BDO21011,Kab. Bandung Barat,Sindangkerta,JNE OKE,15000,4 - 7 hari
BDO21012,Kab. Bandung Barat,Cihampelas,JNE OKE,15000,4 - 7 hari
BDO21013,Kab. Bandung Barat,Parongpong,JNE OKE,15000,4 - 7 hari
BDO21014,Kab. Bandung Barat,Rongga,JNE OKE,15000,4 - 7 hari
BDO21015,Kab. Bandung Barat,Cimareme,JNE OKE,9000,2 - 3 hari
BDO21100,Kab. Subang,Subang,JNE OKE,12000,3 - 6 hari
BDO21101,Kab. Subang,Cipeundeuy,JNE OKE,15000,4 - 7 hari
BDO21102,Kab. Subang,Binong,JNE OKE,15000,4 - 7 hari
BDO21103,Kab. Subang,Blanakan,JNE OKE,15000,4 - 7 hari
BDO21104,Kab. Subang,Ciasem,JNE OKE,15000,4 - 7 hari
BDO21105,Kab. Subang,Cibogo,JNE OKE,15000,4 - 7 hari
BDO21106,Kab. Subang,Cijambe,JNE OKE,15000,4 - 7 hari
BDO21107,Kab. Subang,Cisalak,JNE OKE,15000,4 - 7 hari
BDO21108,Kab. Subang,Compreng,JNE OKE,15000,4 - 7 hari
BDO21109,Kab. Subang,Jalan Cagak,JNE OKE,15000,4 - 7 hari
BDO21110,Kab. Subang,Kalijati,JNE OKE,15000,4 - 7 hari
BDO21111,Kab. Subang,Pabuaran,JNE OKE,15000,4 - 7 hari
BDO21113,Kab. Subang,Pamanukan,JNE OKE,15000,4 - 7 hari
BDO21114,Kab. Subang,Patok Beusi,JNE OKE,15000,4 - 7 hari
BDO21115,Kab. Subang,Purwadadi,JNE OKE,15000,4 - 7 hari
BDO21116,Kab. Subang,Pusakanagara,JNE OKE,15000,4 - 7 hari
BDO21117,Kab. Subang,Sagalaherang,JNE OKE,15000,4 - 7 hari
BDO21118,Kab. Subang,Tanjung Siang,JNE OKE,15000,4 - 7 hari
BDO21119,Kab. Subang,Cikaum,JNE OKE,15000,4 - 7 hari
BDO21120,Kab. Subang,Cipunagara,JNE OKE,15000,4 - 7 hari
BDO21121,Kab. Subang,Legon Kulon,JNE OKE,15000,4 - 7 hari
BDO21122,Kab. Subang,Pagaden,JNE OKE,15000,4 - 7 hari
BKI10000,Kota Bekasi,Bekasi,JNE OKE,7000,2 - 3 hari
BKI10002,Kota Bekasi,Bantar Gebang,JNE OKE,7000,2 - 3 hari
BKI10039,Kota Bekasi,Bekasi Barat,JNE OKE,7000,2 - 3 hari
BKI10040,Kota Bekasi,Bekasi Selatan,JNE OKE,7000,2 - 3 hari
BKI10041,Kota Bekasi,Bekasi Timur,JNE OKE,7000,2 - 3 hari
BKI10042,Kota Bekasi,Bekasi Utara,JNE OKE,7000,2 - 3 hari
BKI10043,Kota Bekasi,Jatiasih,JNE OKE,7000,2 - 3 hari
BKI10044,Kota Bekasi,Jatisampurna,JNE OKE,7000,2 - 3 hari
BKI10045,Kota Bekasi,Medan Satria,JNE OKE,7000,2 - 3 hari
BKI10046,Kota Bekasi,Mustika Jaya,JNE OKE,7000,2 - 3 hari
BKI10047,Kota Bekasi,Pondokgede,JNE OKE,7000,2 - 3 hari
BKI10048,Kota Bekasi,Pondok Melati,JNE OKE,7000,2 - 3 hari
BKI10049,Kota Bekasi,Rawalumbu,JNE OKE,7000,2 - 3 hari
BKI10100,Kab. Bekasi,Cikarang,JNE OKE,7000,2 - 3 hari
BKI10101,Kab. Bekasi,Cikarang Barat,JNE OKE,7000,2 - 3 hari
BKI10102,Kab. Bekasi,Cikarang Pusat,JNE OKE,7000,2 - 3 hari
BKI10103,Kab. Bekasi,Cikarang Selatan,JNE OKE,7000,2 - 3 hari
BKI10104,Kab. Bekasi,Cikarang Timur,JNE OKE,7000,2 - 3 hari
BKI10105,Kab. Bekasi,Cikarang Utara,JNE OKE,7000,2 - 3 hari
BKI10106,Kab. Bekasi,Cabangbungin,JNE OKE,7000,2 - 3 hari
BKI10107,Kab. Bekasi,Cibarusah,JNE OKE,7000,2 - 3 hari
BKI10108,Kab. Bekasi,Cibitung,JNE OKE,7000,2 - 3 hari
BKI10110,Kab. Bekasi,Kedungwaringin,JNE OKE,7000,2 - 3 hari
BKI10111,Kab. Bekasi,Muara Gembong,JNE OKE,7000,2 - 3 hari
BKI10112,Kab. Bekasi,Pebayuran,JNE OKE,7000,2 - 3 hari
BKI10113,Kab. Bekasi,Serang Baru,JNE OKE,7000,2 - 3 hari
BKI10114,Kab. Bekasi,Setu,JNE OKE,7000,2 - 3 hari
BKI10115,Kab. Bekasi,Sukatani,JNE OKE,7000,2 - 3 hari
BKI10116,Kab. Bekasi,Tambelang,JNE OKE,7000,2 - 3 hari
BKI10117,Kab. Bekasi,Karangbahagia,JNE OKE,7000,2 - 3 hari
BKI10118,Kab. Bekasi,Sukakarya,JNE OKE,7000,2 - 3 hari
BKI10119,Kab. Bekasi,Sukawangi,JNE OKE,7000,2 - 3 hari
BKI10120,Kab. Bekasi,Tambun Selatan,JNE OKE,7000,2 - 3 hari
BKI10121,Kab. Bekasi,Tambun Utara,JNE OKE,7000,2 - 3 hari
BKI10122,Kab. Bekasi,Tarumajaya,JNE OKE,7000,2 - 3 hari
BKI10123,Kab. Bekasi,Babelan,JNE OKE,7000,2 - 3 hari
BKI10124,Kab. Bekasi,Bojongmanggu,JNE OKE,7000,2 - 3 hari
BKS10000,Kota Bengkulu,Bengkulu,JNE OKE,19000,2 - 3 hari
BKS10020,Kota Bengkulu,Gading Cempaka,JNE OKE,19000,2 - 3 hari
BKS10021,Kota Bengkulu,Kampung Melayu,JNE OKE,19000,2 - 3 hari
BKS10022,Kota Bengkulu,Muara Bangkahulu,JNE OKE,19000,2 - 3 hari
BKS10023,Kota Bengkulu,Ratu Agung,JNE OKE,19000,2 - 3 hari
BKS10024,Kota Bengkulu,Ratu Samban,JNE OKE,19000,2 - 3 hari
BKS10025,Kota Bengkulu,Selebar,JNE OKE,19000,2 - 3 hari
BKS10026,Kota Bengkulu,Sungai Serut,JNE OKE,19000,2 - 3 hari
BKS10027,Kota Bengkulu,Teluk Segara,JNE OKE,19000,2 - 3 hari
BKS20100,Kab. Bengkulu Utara,Arga Makmur,JNE OKE,30000,3 - 6 hari
BKS20101,Kab. Bengkulu Utara,Batik Nau,JNE OKE,38000,4 - 7 hari
BKS20102,Kab. Bengkulu Utara,Giri Mulia,JNE OKE,38000,4 - 7 hari
BKS20103,Kab. Bengkulu Utara,Lais,JNE OKE,38000,4 - 7 hari
BKS20104,Kab. Bengkulu Utara,Padang Jaya,JNE OKE,38000,4 - 7 hari
BKS20105,Kab. Bengkulu Utara,Air Besi,JNE OKE,38000,4 - 7 hari
BKS20106,Kab. Bengkulu Utara,Air Napal,JNE OKE,38000,4 - 7 hari
BKS20107,Kab. Bengkulu Utara,Enggano,JNE OKE,-,- hari
BKS20108,Kab. Bengkulu Utara,Karang Tinggi,JNE OKE,38000,4 - 7 hari
BKS20109,Kab. Bengkulu Utara,Kerkap,JNE OKE,38000,4 - 7 hari
BKS20110,Kab. Bengkulu Utara,Ketahun,JNE OKE,38000,4 - 7 hari
BKS20111,Kab. Bengkulu Utara,Pagar Jati,JNE OKE,38000,4 - 7 hari
BKS20112,Kab. Bengkulu Utara,Pematang Tiga,JNE OKE,38000,4 - 7 hari
BKS20113,Kab. Bengkulu Utara,Pondok Kelapa,JNE OKE,38000,4 - 7 hari
BKS20114,Kab. Bengkulu Utara,Taba Penanjung,JNE OKE,38000,4 - 7 hari
BKS20115,Kab. Bengkulu Utara,Napal Putih,JNE OKE,-,- hari
BKS20116,Kab. Bengkulu Utara,Putri Hijau,JNE OKE,38000,4 - 7 hari
BKS20118,Kab. Bengkulu Utara,Talang Empat,JNE OKE,38000,4 - 7 hari
BKS20200,Kab. Rejang Lebong,Curup,JNE OKE,30000,3 - 6 hari
BKS20205,Kab. Rejang Lebong,Kota Padang,JNE OKE,38000,4 - 7 hari
BKS20208,Kab. Rejang Lebong,Padang Ulak Tanding,JNE OKE,38000,4 - 7 hari
BKS20220,Kab. Rejang Lebong,Bermani Ulu,JNE OKE,38000,4 - 7 hari
