code,city,area,provider,cost,remarks
CBN20412,Kab. Cirebon,Gebang,JNE YES,19000,1 hari
CBN20413,Kab. Cirebon,Gegesik,JNE YES,-,1 hari
CBN20414,Kab. Cirebon,Gempol,JNE YES,-,1 hari
CBN20415,Kab. Cirebon,Kaliwedi,JNE YES,-,1 hari
CBN20416,Kab. Cirebon,Kapetakan,JNE YES,-,1 hari
CBN20417,Kab. Cirebon,Karangsembung,JNE YES,-,1 hari
CBN20418,Kab. Cirebon,Karangwareng,JNE YES,-,1 hari
CBN20419,Kab. Cirebon,Kedawung,JNE YES,19000,1 hari
CBN20420,Kab. Cirebon,Klangenan,JNE YES,19000,1 hari
CBN20421,Kab. Cirebon,Lemahabang,JNE YES,-,1 hari
CBN20422,Kab. Cirebon,Losari,JNE YES,-,1 hari
CBN20423,Kab. Cirebon,Mundu,JNE YES,19000,1 hari
CBN20424,Kab. Cirebon,Pabedilan,JNE YES,-,1 hari
CBN20425,Kab. Cirebon,Susukan,JNE YES,-,1 hari
CBN20426,Kab. Cirebon,Pabuaran,JNE YES,19000,1 hari
CBN20427,Kab. Cirebon,Susukanlebak,JNE YES,-,1 hari
CBN20428,Kab. Cirebon,Palimanan,JNE YES,19000,1 hari
CBN20429,Kab. Cirebon,Waled,JNE YES,-,1 hari
CBN20430,Kab. Cirebon,Pangenan,JNE YES,-,1 hari
CBN20431,Kab. Cirebon,Weru,JNE YES,19000,1 hari
CBN20432,Kab. Cirebon,Panguragan,JNE YES,-,1 hari
CBN20433,Kab. Cirebon,Pasaleman,JNE YES,-,1 hari
CBN20434,Kab. Cirebon,Plered,JNE YES,19000,1 hari
CBN20435,Kab. Cirebon,Plumbon,JNE YES,19000,1 hari
CBN20436,Kab. Cirebon,Tengah Tani,JNE YES,19000,1 hari
CBN20438,Kab. Cirebon,Sedong,JNE YES,-,1 hari
CGK10000,DKI Jakarta,Jakarta,JNE YES,15000,1 hari
CGK10100,Kota Administrasi Jakarta Barat,Jakarta Barat,JNE YES,15000,1 hari
CGK10101,Kota Administrasi Jakarta Barat,Grogol,JNE YES,15000,1 hari
CGK10102,Kota Administrasi Jakarta Barat,Kalideres,JNE YES,15000,1 hari
CGK10103,Kota Administrasi Jakarta Barat,Kebon Jeruk,JNE YES,15000,1 hari
CGK10104,Kota Administrasi Jakarta Barat,Kembangan,JNE YES,15000,1 hari
CGK10105,Kota Administrasi Jakarta Barat,Palmerah,JNE YES,15000,1 hari
CGK10106,Kota Administrasi Jakarta Barat,Taman Sari,JNE YES,15000,1 hari
CGK10107,Kota Administrasi Jakarta Barat,Tambora,JNE YES,15000,1 hari
CGK10108,Kota Administrasi Jakarta Barat,Cengkareng,JNE YES,15000,1 hari
CGK10200,Kota Administrasi Jakarta Selatan,Jakarta Selatan,JNE YES,15000,1 hari
CGK10201,Kota Administrasi Jakarta Selatan,Jagakarsa,JNE YES,15000,1 hari
CGK10202,Kota Administrasi Jakarta Selatan,Kebayoran Baru,JNE YES,15000,1 hari
CGK10203,Kota Administrasi Jakarta Selatan,Kebayoran Lama,JNE YES,15000,1 hari
CGK10204,Kota Administrasi Jakarta Selatan,Mampang Prapatan,JNE YES,15000,1 hari
CGK10205,Kota Administrasi Jakarta Selatan,Pancoran,JNE YES,15000,1 hari
CGK10206,Kota Administrasi Jakarta Selatan,Pasar Minggu,JNE YES,15000,1 hari
CGK10207,Kota Administrasi Jakarta Selatan,Pesanggrahan,JNE YES,15000,1 hari
CGK10208,Kota Administrasi Jakarta Selatan,Setiabudi,JNE YES,15000,1 hari
CGK10209,Kota Administrasi Jakarta Selatan,Tebet,JNE YES,15000,1 hari
CGK10211,Kota Administrasi Jakarta Selatan,Cilandak,JNE YES,15000,1 hari
CGK10300,Kota Administrasi Jakarta Pusat,Jakarta Pusat,JNE YES,15000,1 hari
CGK10301,Kota Administrasi Jakarta Pusat,Cempaka Putih,JNE YES,15000,1 hari
CGK10302,Kota Administrasi Jakarta Pusat,Gambir,JNE YES,15000,1 hari
CGK10303,Kota Administrasi Jakarta Pusat,Johar Baru,JNE YES,15000,1 hari
CGK10304,Kota Administrasi Jakarta Pusat,Kemayoran,JNE YES,15000,1 hari
CGK10305,Kota Administrasi Jakarta Pusat,Menteng,JNE YES,15000,1 hari
CGK10306,Kota Administrasi Jakarta Pusat,Sawah Besar,JNE YES,15000,1 hari
CGK10307,Kota Administrasi Jakarta Pusat,Senen,JNE YES,15000,1 hari
CGK10308,Kota Administrasi Jakarta Pusat,Tanah Abang,JNE YES,15000,1 hari
CGK10400,Kota Administrasi Jakarta Utara,Jakarta Utara,JNE YES,15000,1 hari
CGK10401,Kota Administrasi Jakarta Utara,Kelapa Gading,JNE YES,15000,1 hari
CGK10402,Kota Administrasi Jakarta Utara,Koja,JNE YES,15000,1 hari
CGK10403,Kota Administrasi Jakarta Utara,Pademangan,JNE YES,15000,1 hari
CGK10404,Kota Administrasi Jakarta Utara,Penjaringan,JNE YES,15000,1 hari
CGK10405,Kota Administrasi Jakarta Utara,Tanjung Priok,JNE YES,15000,1 hari
CGK10406,Kota Administrasi Jakarta Utara,Cilincing,JNE YES,15000,1 hari
CGK10500,Kota Administrasi Jakarta Timur,Jakarta Timur,JNE YES,15000,1 hari
CGK10501,Kota Administrasi Jakarta Timur,Cakung,JNE YES,15000,1 hari
CGK10502,Kota Administrasi Jakarta Timur,Cipayung,JNE YES,15000,1 hari
CGK10503,Kota Administrasi Jakarta Timur,Ciracas,JNE YES,15000,1 hari
CGK10504,Kota Administrasi Jakarta Timur,Duren Sawit,JNE YES,15000,1 hari
CGK10505,Kota Administrasi Jakarta Timur,Jatinegara,JNE YES,15000,1 hari
CGK10506,Kota Administrasi Jakarta Timur,Kramat Jati,JNE YES,15000,1 hari
CGK10507,Kota Administrasi Jakarta Timur,Makassar,JNE YES,15000,1 hari
CGK10508,Kota Administrasi Jakarta Timur,Matraman,JNE YES,15000,1 hari
CGK10509,Kota Administrasi Jakarta Timur,Pasar Rebo,JNE YES,15000,1 hari
CGK10510,Kota Administrasi Jakarta Timur,Pulo Gadung,JNE YES,15000,1 hari
CGK10600,Kota Administrasi Kepulauan Serib,Pulau Pramuka,JNE YES,-,1 hari
CGK10601,Kota Administrasi Kepulauan Serib,Kepulauan Seribu Selatan,JNE YES,-,1 hari
CGK10602,Kota Administrasi Kepulauan Serib,Kepulauan Seribu Utara,JNE YES,-,1 hari
CLG10000,Kota Cilegon,Cilegon,JNE YES,19000,1 hari
CLG10004,Kota Cilegon,Merak,JNE YES,19000,1 hari
CLG10037,Kota Cilegon,Cibeber,JNE YES,19000,1 hari
CLG10039,Kota Cilegon,Citangkil,JNE YES,19000,1 hari
CLG10040,Kota Cilegon,Ciwandan,JNE YES,19000,1 hari
CLG10041,Kota Cilegon,Gerogol,JNE YES,19000,1 hari
CLG10042,Kota Cilegon,Jombang,JNE YES,19000,1 hari
CLG10043,Kota Cilegon,Purwakarta,JNE YES,19000,1 hari
CLG20100,Kab. Pandeglang,Pandeglang,JNE YES,19000,1 hari
CLG20101,Kab. Pandeglang,Banjar,JNE YES,-,1 hari
CLG20103,Kab. Pandeglang,Bojong,JNE YES,-,1 hari
CLG20105,Kab. Pandeglang,Cadas Sari,JNE YES,,1 hari
CLG20106,Kab. Pandeglang,Cibaliung,JNE YES,-,1 hari
CLG20108,Kab. Pandeglang,Cikeusik,JNE YES,-,1 hari
CLG20109,Kab. Pandeglang,Cimanggu,JNE YES,-,1 hari
CLG20110,Kab. Pandeglang,Cimanuk,JNE YES,-,1 hari
CLG20112,Kab. Pandeglang,Jiput,JNE YES,-,1 hari
CLG20113,Kab. Pandeglang,Labuan,JNE YES,-,1 hari
CLG20114,Kab. Pandeglang,Mandalawangi,JNE YES,-,1 hari
CLG20115,Kab. Pandeglang,Menes,JNE YES,-,1 hari
CLG20116,Kab. Pandeglang,Munjul,JNE YES,-,1 hari
CLG20118,Kab. Pandeglang,Pagelaran,JNE YES,-,1 hari
CLG20120,Kab. Pandeglang,Saketi,JNE YES,-,1 hari
CLG20121,Kab. Pandeglang,Sumur,JNE YES,-,1 hari
CLG20122,Kab. Pandeglang,Angsana,JNE YES,-,1 hari
CLG20123,Kab. Pandeglang,Carita,JNE YES,-,1 hari
CLG20124,Kab. Pandeglang,Cibitung,JNE YES,-,1 hari
CLG20125,Kab. Pandeglang,Cigeulis,JNE YES,-,1 hari
CLG20126,Kab. Pandeglang,Cikedal,JNE YES,-,1 hari
CLG20128,Kab. Pandeglang,Cipeucang,JNE YES,-,1 hari
CLG20129,Kab. Pandeglang,Cisata,JNE YES,-,1 hari
CLG20130,Kab. Pandeglang,Kaduhejo,JNE YES,-,1 hari
CLG20131,Kab. Pandeglang,Karangtanjung,JNE YES,-,1 hari
CLG20133,Kab. Pandeglang,Panimbang,JNE YES,-,1 hari
CLG20134,Kab. Pandeglang,Patia,JNE YES,-,1 hari
CLG20135,Kab. Pandeglang,Picung,JNE YES,-,1 hari
CLG20136,Kab. Pandeglang,Sukaresmi,JNE YES,-,1 hari
CLG20200,Kab. Lebak,Rangkasbitung,JNE YES,19000,1 hari
CLG20201,Kab. Lebak,Banjarsari,JNE YES,-,1 hari
CLG20202,Kab. Lebak,Bayah,JNE YES,-,1 hari
CLG20203,Kab. Lebak,Bojongmanik,JNE YES,-,1 hari
CLG20204,Kab. Lebak,Cibadak,JNE YES,-,1 hari
CLG20205,Kab. Lebak,Cibeber,JNE YES,-,1 hari
CLG20206,Kab. Lebak,Cijaku,JNE YES,-,1 hari
CLG20207,Kab. Lebak,Cikulur,JNE YES,-,1 hari
CLG20208,Kab. Lebak,Cileles,JNE YES,-,1 hari
CLG20209,Kab. Lebak,Cimarga,JNE YES,-,1 hari
CLG20210,Kab. Lebak,Cipanas,JNE YES,-,1 hari
CLG20211,Kab. Lebak,Gunungkencana,JNE YES,-,1 hari
CLG20212,Kab. Lebak,Leuwidamar,JNE YES,-,1 hari
CLG20213,Kab. Lebak,Maja,JNE YES,-,1 hari
CLG20214,Kab. Lebak,Malingping,JNE YES,-,1 hari
CLG20215,Kab. Lebak,Muncang,JNE YES,-,1 hari
CLG20216,Kab. Lebak,Panggarangan,JNE YES,-,1 hari
CLG20217,Kab. Lebak,Sajira,JNE YES,-,1 hari
CLG20218,Kab. Lebak,Wanasalam,JNE YES,-,1 hari
CLG20219,Kab. Lebak,Warunggunung,JNE YES,,1 hari
CLG20221,Kab. Lebak,Curugbitung,JNE YES,-,1 hari
CLG20223,Kab. Lebak,Sobang,JNE YES,-,1 hari
CLG20300,Kota Serang,Serang,JNE YES,19000,1 hari
CLG20310,Kota Serang,Curug,JNE YES,19000,1 hari
CLG20312,Kota Serang,Kasemen,JNE YES,19000,1 hari
CLG20323,Kota Serang,Taktakan,JNE YES,19000,1 hari
CLG20327,Kota Serang,Walantaka,JNE YES,-,1 hari
CLG20328,Kota Serang,Cipocok Jaya,JNE YES,19000,1 hari
CLG20500,Kab. Serang,Baros,JNE YES,,1 hari
CLG20501,Kab. Serang,Anyar,JNE YES,-,1 hari
CLG20502,Kab. Serang,Binuang,JNE YES,-,1 hari
CLG20503,Kab. Serang,Bojonegara,JNE YES,-,1 hari
CLG20504,Kab. Serang,Carenang,JNE YES,-,1 hari
CLG20505,Kab. Serang,Cikande,JNE YES,,1 hari
CLG20506,Kab. Serang,Cikeusal,JNE YES,-,1 hari
CLG20507,Kab. Serang,Cinangka,JNE YES,-,1 hari
CLG20508,Kab. Serang,Ciomas,JNE YES,-,1 hari
CLG20509,Kab. Serang,Ciruas,JNE YES,-,1 hari
CLG20510,Kab. Serang,Jawilan,JNE YES,-,1 hari
CLG20511,Kab. Serang,Kibin,JNE YES,-,1 hari
CLG20512,Kab. Serang,Kopo,JNE YES,-,1 hari
CLG20513,Kab. Serang,Kragilan,JNE YES,-,1 hari
CLG20514,Kab. Serang,Kramatwatu,JNE YES,19000,1 hari
CLG20515,Kab. Serang,Mancak,JNE YES,-,1 hari
CLG20516,Kab. Serang,Pabuaran,JNE YES,-,1 hari
CLG20517,Kab. Serang,Padarincang,JNE YES,-,1 hari
CLG20518,Kab. Serang,Pamarayan,JNE YES,-,1 hari
CLG20519,Kab. Serang,Petir,JNE YES,-,1 hari
CLG20520,Kab. Serang,Pontang,JNE YES,-,1 hari
CLG20521,Kab. Serang,Puloampel,JNE YES,-,1 hari
CLG20522,Kab. Serang,Tanara,JNE YES,-,1 hari
CLG20523,Kab. Serang,Tirtayasa,JNE YES,-,1 hari
CLG20524,Kab. Serang,Tunjung Teja,JNE YES,-,1 hari
CLG20525,Kab. Serang,Waringinkurung,JNE YES,-,1 hari
CXP10000,Kab. Cilacap,Cilacap,JNE YES,-,1 hari
CXP10001,Kab. Cilacap,Adipala,JNE YES,-,1 hari
CXP10002,Kab. Cilacap,Binangun,JNE YES,-,1 hari
CXP10003,Kab. Cilacap,Cimanggu,JNE YES,-,1 hari
CXP10004,Kab. Cilacap,Cipari,JNE YES,-,1 hari
CXP10005,Kab. Cilacap,Dayeuhluhur,JNE YES,-,1 hari
CXP10006,Kab. Cilacap,Gandrungmangu,JNE YES,-,1 hari
CXP10007,Kab. Cilacap,Jeruklegi,JNE YES,-,1 hari
CXP10008,Kab. Cilacap,Karangpucung,JNE YES,-,1 hari
CXP10009,Kab. Cilacap,Kawunganten,JNE YES,-,1 hari
CXP10010,Kab. Cilacap,Kedungrejo,JNE YES,-,1 hari
CXP10011,Kab. Cilacap,Kesugihan,JNE YES,-,1 hari
CXP10012,Kab. Cilacap,Kroya,JNE YES,-,1 hari
CXP10013,Kab. Cilacap,Majenang,JNE YES,-,1 hari
CXP10014,Kab. Cilacap,Maos,JNE YES,-,1 hari
CXP10015,Kab. Cilacap,Nusawungu,JNE YES,-,1 hari
CXP10016,Kab. Cilacap,Sampang,JNE YES,-,1 hari
CXP10017,Kab. Cilacap,Sidareja,JNE YES,-,1 hari
CXP10018,Kab. Cilacap,Wanar,JNE YES,-,1 hari
CXP10019,Kab. Cilacap,Cilacap Selatan,JNE YES,-,1 hari
CXP10020,Kab. Cilacap,Cilacap Tengah,JNE YES,-,1 hari
CXP10021,Kab. Cilacap,Cilacap Utara,JNE YES,-,1 hari
CXP10022,Kab. Cilacap,Patimuan,JNE YES,-,1 hari
CXP10023,Kab. Cilacap,Bantarsari,JNE YES,-,1 hari
CXP10024,Kab. Cilacap,Kampung Laut,JNE YES,-,1 hari
DJB10000,Kota Jambi,Jambi,JNE YES,29000,1 hari
DJB10010,Kota Jambi,Danau Teluk,JNE YES,-,1 hari
DJB10011,Kota Jambi,Jambi Selatan,JNE YES,29000,1 hari
DJB10012,Kota Jambi,Jambi Timur,JNE YES,29000,1 hari
DJB10013,Kota Jambi,Jelutung,JNE YES,29000,1 hari
DJB10014,Kota Jambi,Kota Baru,JNE YES,29000,1 hari
DJB10015,Kota Jambi,Pasar Jambi,JNE YES,29000,1 hari
DJB10016,Kota Jambi,Pelayangan,JNE YES,-,1 hari
DJB10017,Kota Jambi,Telanaipura,JNE YES,29000,1 hari
DJB10100,Kab. Tanjung Jabung Barat,Kualatungkal,JNE YES,-,1 hari
DJB10101,Kab. Tanjung Jabung Barat,Betara,JNE YES,-,1 hari
DJB10104,Kab. Tanjung Jabung Barat,Merlung,JNE YES,-,1 hari
DJB10107,Kab. Tanjung Jabung Barat,Pengabuan,JNE YES,-,1 hari
DJB10110,Kab. Tanjung Jabung Barat,Tungkal Ulu,JNE YES,-,1 hari
DJB10112,Kab. Tanjung Jabung Barat,Tungkal Ilir,JNE YES,-,1 hari
DJB20100,Kab. Merangin,Bangko,JNE YES,-,1 hari
DJB20102,Kab. Merangin,Jangkat,JNE YES,-,1 hari
DJB20104,Kab. Merangin,Muara Siau,JNE YES,-,1 hari
DJB20107,Kab. Merangin,Sungai Manau,JNE YES,-,1 hari
DJB20108,Kab. Merangin,Tabir,JNE YES,-,1 hari
DJB20109,Kab. Merangin,Pamenang,JNE YES,-,1 hari
DJB20110,Kab. Merangin,Tabir Ulu,JNE YES,-,1 hari
DJB20200,Kab. Batang Hari,Muara Bulian,JNE YES,-,1 hari
DJB20201,Kab. Batang Hari,Batin XXIV,JNE YES,-,1 hari
DJB20202,Kab. Batang Hari,Maro Sebo Ulu,JNE YES,-,1 hari
DJB20203,Kab. Batang Hari,Mersam,JNE YES,-,1 hari
DJB20204,Kab. Batang Hari,Muara Tembesi,JNE YES,-,1 hari
DJB20205,Kab. Batang Hari,Pemayung,JNE YES,-,1 hari
DJB20206,Kab. Batang Hari,Bajubang,JNE YES,-,1 hari
DJB20207,Kab. Batang Hari,Maro Sebo Ilir,JNE YES,-,1 hari
DJB20300,Kab. Bungo,Muara Bungo,JNE YES,-,1 hari
DJB20301,Kab. Bungo,Jujuhan,JNE YES,-,1 hari
DJB20302,Kab. Bungo,Pelepat,JNE YES,-,1 hari
DJB20303,Kab. Bungo,Rantau Pandan,JNE YES,-,1 hari
DJB20306,Kab. Bungo,Tanah Sepenggal,JNE YES,-,1 hari
DJB20307,Kab. Bungo,Tanah Tumbuh,JNE YES,-,1 hari
DJB20314,Kab. Bungo,Bathin II Babeko,JNE YES,-,1 hari
DJB20315,Kab. Bungo,Limbur Lubuk Mengkuang,JNE YES,-,1 hari
DJB20316,Kab. Bungo,Muko Muko Batin VII,JNE YES,-,1 hari
DJB20317,Kab. Bungo,Pelepat Ilir,JNE YES,-,1 hari
DJB20400,Kab. Kerinci,Sungai Penuh,JNE YES,-,1 hari
DJB20401,Kab. Kerinci,Air Hangat,JNE YES,-,1 hari
DJB20402,Kab. Kerinci,Batang Merangin,JNE YES,-,1 hari
DJB20403,Kab. Kerinci,Danau Kerinci,JNE YES,-,1 hari
DJB20404,Kab. Kerinci,Gunung Kerinci,JNE YES,-,1 hari
DJB20405,Kab. Kerinci,Gunung Raya,JNE YES,-,1 hari
DJB20406,Kab. Kerinci,Hamparan Rawang,JNE YES,-,1 hari
DJB20407,Kab. Kerinci,Kayu Aro,JNE YES,-,1 hari
DJB20408,Kab. Kerinci,Keliling Danau,JNE YES,-,1 hari
DJB20409,Kab. Kerinci,Sitinjau Laut,JNE YES,-,1 hari
DJB20411,Kab. Kerinci,Air Hangat Timur,JNE YES,-,1 hari
DJB20600,Kab. Muaro Jambi,Sengeti,JNE YES,-,1 hari
DJB20601,Kab. Muaro Jambi,Jambi Luar Kota,JNE YES,-,1 hari
DJB20602,Kab. Muaro Jambi,Kumpeh,JNE YES,-,1 hari
DJB20603,Kab. Muaro Jambi,Kumpeh Ulu,JNE YES,-,1 hari
DJB20604,Kab. Muaro Jambi,Maro Sebo,JNE YES,-,1 hari
DJB20605,Kab. Muaro Jambi,Mestong,JNE YES,-,1 hari
DJB20606,Kab. Muaro Jambi,Sekernan,JNE YES,-,1 hari
DJB20607,Kab. Muaro Jambi,Sungai Bahar,JNE YES,-,1 hari
DJB20700,Kab. Sarolangun,Sarolangun,JNE YES,-,1 hari
DJB20701,Kab. Sarolangun,Batang Asai,JNE YES,-,1 hari
DJB20702,Kab. Sarolangun,Muara Limun,JNE YES,-,1 hari
DJB20703,Kab. Sarolangun,Mandiangin,JNE YES,-,1 hari
DJB20704,Kab. Sarolangun,Pauh,JNE YES,-,1 hari
DJB20705,Kab. Sarolangun,Pelawan Singkut,JNE YES,-,1 hari
DJB20800,Kab. Tanjung Jabung Timur,Muara sabak,JNE YES,-,1 hari
DJB20801,Kab. Tanjung Jabung Timur,Dendang,JNE YES,-,1 hari
DJB20802,Kab. Tanjung Jabung Timur,Mendahara,JNE YES,-,1 hari
DJB20803,Kab. Tanjung Jabung Timur,Nipah Panjang,JNE YES,-,1 hari
DJB20804,Kab. Tanjung Jabung Timur,Rantau Rasau,JNE YES,-,1 hari
DJB20805,Kab. Tanjung Jabung Timur,Sadu,JNE YES,-,1 hari
DJB20900,Kab. Tebo,Muara Tebo,JNE YES,-,1 hari
DJB20901,Kab. Tebo,Rimbo Bujang,JNE YES,-,1 hari
DJB20902,Kab. Tebo,Rimbo Ilir,JNE YES,-,1 hari
DJB20903,Kab. Tebo,Rimbo Ulu,JNE YES,-,1 hari
DJB20904,Kab. Tebo,Sumay,JNE YES,-,1 hari
DJB20905,Kab. Tebo,Tebo Ilir,JNE YES,-,1 hari
DJB20906,Kab. Tebo,Tebo Tengah,JNE YES,-,1 hari
DJB20907,Kab. Tebo,Tebo Ulu,JNE YES,-,1 hari
DJB20908,Kab. Tebo,Tengah Ilir,JNE YES,-,1 hari
DJB20909,Kab. Tebo,VII Koto,JNE YES,-,1 hari
DJJ10000,Kota Jayapura,Jayapura,JNE YES,-,1 hari
DJJ10001,Kota Jayapura,Abepura,JNE YES,-,1 hari
DJJ10004,Kab. Jayapura,Demta,JNE YES,-,1 hari
DJJ10005,Kab. Jayapura,Depapre,JNE YES,-,1 hari
DJJ10006,Kab. Jayapura,Kareuh,JNE YES,-,1 hari
DJJ10007,Kab. Jayapura,Kemtuk Gresie,JNE YES,-,1 hari
DJJ10011,Kab. Jayapura,Nimboran,JNE YES,-,1 hari
DJJ10015,Kab. Jayapura,Sentani,JNE YES,-,1 hari
DJJ10018,Kab. Jayapura,Unurum Guay,JNE YES,-,1 hari
DJJ10025,Kab. Jayapura,Kemtuk,JNE YES,-,1 hari
DJJ10026,Kab. Jayapura,Nimbokrang,JNE YES,-,1 hari
DJJ10027,Kab. Jayapura,Sentani Barat,JNE YES,-,1 hari
DJJ10028,Kab. Jayapura,Sentani Timur,JNE YES,-,1 hari
DJJ10029,Kota Jayapura,Jayapura Selatan,JNE YES,-,1 hari
DJJ10030,Kota Jayapura,Jayapura Utara,JNE YES,-,1 hari
DJJ10031,Kota Jayapura,Muara Tam,JNE YES,-,1 hari
DJJ20100,Kab. Biak Numfor,Biak Kota,JNE YES,-,1 hari
DJJ20101,Kab. Biak Numfor,Biak Barat,JNE YES,-,1 hari
DJJ20102,Kab. Biak Numfor,Biak timur,JNE YES,-,1 hari
DJJ20103,Kab. Biak Numfor,Biak Utara,JNE YES,-,1 hari
DJJ20104,Kab. Biak Numfor,Numfor Barat,JNE YES,-,1 hari
DJJ20105,Kab. Biak Numfor,Numfor Timur,JNE YES,-,1 hari
DJJ20109,Kab. Biak Numfor,Kepulauan Padaidio,JNE YES,-,1 hari
DJJ20110,Kab. Biak Numfor,Samofa,JNE YES,-,1 hari
DJJ20111,Kab. Biak Numfor,Warsa,JNE YES,-,1 hari
DJJ20112,Kab. Biak Numfor,Yendidori,JNE YES,-,1 hari
DJJ20400,Kab. Merauke,Merauke,JNE YES,-,1 hari
DJJ20407,Kab. Merauke,Kimaam,JNE YES,-,1 hari
DJJ20411,Kab. Merauke,Muting,JNE YES,-,1 hari
DJJ20414,Kab. Merauke,Okaba,JNE YES,-,1 hari
DJJ20418,Kab. Merauke,Distrik Ulilin,JNE YES,-,1 hari
DJJ20419,Kab. Merauke,Eligobel,JNE YES,-,1 hari
DJJ20420,Kab. Merauke,Jagebob,JNE YES,-,1 hari
DJJ20421,Kab. Merauke,Kurik,JNE YES,-,1 hari
DJJ20422,Kab. Merauke,Semangga,JNE YES,-,1 hari
DJJ20423,Kab. Merauke,Sota,JNE YES,-,1 hari
DJJ20424,Kab. Merauke,Tanah Miring,JNE YES,-,1 hari
DJJ20600,Kab. Yapen Waropen,Serui,JNE YES,-,1 hari
DJJ20603,Kab. Yapen Waropen,Yapen Barat,JNE YES,-,1 hari
DJJ20604,Kab. Yapen Waropen,Yapen Timur,JNE YES,-,1 hari
DJJ20606,Kab. Yapen Waropen,Angkaisera,JNE YES,-,1 hari
DJJ20607,Kab. Yapen Waropen,Poom,JNE YES,-,1 hari
DJJ20609,Kab. Yapen Waropen,Yapen Selatan,JNE YES,-,1 hari
DJJ20700,Kab. Jayawijaya,Wamena,JNE YES,-,1 hari
DJJ20701,Kab. Jayawijaya,Asologaima,JNE YES,-,1 hari
DJJ20704,Kab. Jayawijaya,Kelila,JNE YES,-,1 hari
DJJ20705,Kab. Jayawijaya,Kurulu,JNE YES,-,1 hari
DJJ20708,Kab. Jayawijaya,Maki,JNE YES,-,1 hari
DJJ20711,Kab. Jayawijaya,Tiom,JNE YES,-,1 hari
DJJ20712,Kab. Jayawijaya,Abenaho,JNE YES,-,1 hari
DJJ20713,Kab. Jayawijaya,Apalapsili,JNE YES,-,1 hari
DJJ20714,Kab. Jayawijaya,Bolakma,JNE YES,-,1 hari
DJJ20715,Kab. Jayawijaya,Gamelia,JNE YES,-,1 hari
DJJ20716,Kab. Jayawijaya,Hubikosi,JNE YES,-,1 hari
DJJ20717,Kab. Jayawijaya,Kenyam,JNE YES,-,1 hari
DJJ20718,Kab. Jayawijaya,Kobakma,JNE YES,-,1 hari
DJJ20719,Kab. Jayawijaya,Mapenduma,JNE YES,-,1 hari
DJJ20720,Kab. Jayawijaya,Pirime,JNE YES,-,1 hari
DJJ20800,Kab. Asmat,Agats,JNE YES,-,1 hari
DJJ20801,Kab. Asmat,Akat,JNE YES,-,1 hari
DJJ20802,Kab. Asmat,Atsy,JNE YES,-,1 hari
DJJ20803,Kab. Asmat,Fayit,JNE YES,-,1 hari
DJJ20804,Kab. Asmat,Pantai Kasuari,JNE YES,-,1 hari
DJJ20805,Kab. Asmat,Sawaerma,JNE YES,-,1 hari
DJJ20806,Kab. Asmat,Suator,JNE YES,-,1 hari
DJJ20900,Kab. Boven Digoel,Tanah Merah/ Boven Digoel,JNE YES,-,1 hari
DJJ20901,Kab. Boven Digoel,Distrik Bomakia,JNE YES,-,1 hari
DJJ20902,Kab. Boven Digoel,Jair,JNE YES,-,1 hari
DJJ20903,Kab. Boven Digoel,Kouh,JNE YES,-,1 hari
DJJ20904,Kab. Boven Digoel,Mandobo,JNE YES,-,1 hari
DJJ20905,Kab. Boven Digoel,Mindiptana,JNE YES,-,1 hari
DJJ20906,Kab. Boven Digoel,Waropko,JNE YES,-,1 hari
DJJ21000,Kab. Keerom,Waris,JNE YES,-,1 hari
DJJ21001,Kab. Keerom,Arso,JNE YES,-,1 hari
DJJ21002,Kab. Keerom,Senggi,JNE YES,-,1 hari
DJJ21003,Kab. Keerom,Skanto,JNE YES,-,1 hari
DJJ21004,Kab. Keerom,Web,JNE YES,-,1 hari
DJJ21300,Kab. Pegunungan Bintang,Oksibil,JNE YES,-,1 hari
DJJ21301,Kab. Pegunungan Bintang,Batom,JNE YES,-,1 hari
DJJ21302,Kab. Pegunungan Bintang,Borme,JNE YES,-,1 hari
DJJ21303,Kab. Pegunungan Bintang,Iwur,JNE YES,-,1 hari
DJJ21304,Kab. Pegunungan Bintang,Kiwirok,JNE YES,-,1 hari
DJJ21305,Kab. Pegunungan Bintang,Okbibab,JNE YES,-,1 hari
DJJ21500,Kab. Sarmi,Sarmi,JNE YES,-,1 hari
DJJ21501,Kab. Sarmi,Bonggo,JNE YES,-,1 hari
DJJ21502,Kab. Sarmi,Pantai Barat,JNE YES,-,1 hari
DJJ21503,Kab. Sarmi,Pantai Timur,JNE YES,-,1 hari
DJJ21504,Kab. Sarmi,Tor Atas,JNE YES,-,1 hari
DJJ21600,Kab. Supiori,Sorendiweri,JNE YES,-,1 hari
DJJ21601,Kab. Supiori,Supiori Selatan,JNE YES,-,1 hari
DJJ21602,Kab. Supiori,Supiori Timur,JNE YES,-,1 hari
DJJ21603,Kab. Supiori,Supiori Utara,JNE YES,-,1 hari
DJJ21700,Kab. Talikora,Karubaga,JNE YES,-,1 hari
DJJ21701,Kab. Talikora,Bokondini,JNE YES,-,1 hari
DJJ21702,Kab. Talikora,Kanggime,JNE YES,-,1 hari
DJJ21703,Kab. Talikora,Kembu,JNE YES,-,1 hari
DJJ21800,Kab. Waropen,Botawa,JNE YES,-,1 hari
DJJ21801,Kab. Waropen,Masirei,JNE YES,-,1 hari
